Date Difference,condition,color_encoded,Size,X1,X2,breed_category,pet_category
382.0,1.0,12,0.12890000000000001,0,1,0.0,1
151.0,1.0,2,0.27071,7,1,0.0,1
87.0,0.0,15,0.05782800000000001,0,1,1.0,2
754.0,2.0,30,0.24647,17,9,1.0,1
31.0,1.0,2,0.02312,15,4,2.0,4
130.0,1.0,18,0.145638,16,9,0.0,1
115.0,0.0,2,0.471042,13,9,1.0,2
393.0,0.0,48,0.014447999999999999,13,9,1.0,2
1121.0,0.0,22,0.125139,0,1,1.0,1
1127.0,1.0,53,0.21852000000000002,0,1,0.0,2
101.0,1.0,9,0.04955999999999999,0,1,0.0,2
74.0,2.0,26,0.129168,13,9,0.0,1
891.0,1.0,16,0.078988,0,7,0.0,2
757.0,0.0,15,0.19055699999999998,0,1,1.0,2
1482.0,0.0,53,0.20512800000000003,0,7,1.0,2
1856.0,0.0,48,0.024396,0,7,1.0,2
103.0,2.0,50,0.131511,0,1,1.0,1
175.0,2.0,53,0.239976,0,7,0.0,2
122.0,0.0,18,0.41716500000000006,13,9,1.0,1
333.0,1.0,48,0.12002400000000002,0,1,0.0,2
299.0,1.0,52,0.148736,0,1,0.0,2
331.0,1.0,2,0.047763,0,1,0.0,1
954.0,0.0,2,0.031079999999999997,0,1,1.0,1
389.0,2.0,29,0.136325,0,1,0.0,2
4774.0,0.0,27,0.08280000000000001,0,8,1.0,2
1668.0,2.0,48,0.016964,13,9,1.0,2
852.0,1.0,53,0.05574000000000001,13,9,0.0,2
203.0,2.0,2,0.054644000000000005,16,9,0.0,1
1279.0,1.0,7,0.23443000000000003,13,9,0.0,2
179.0,1.0,18,0.354908,0,1,0.0,1
116.0,1.0,53,0.07036400000000001,7,1,0.0,1
129.0,0.0,2,0.256468,0,1,1.0,1
35.0,1.0,38,0.078476,13,9,2.0,1
1441.0,1.0,7,0.025596,0,1,0.0,2
751.0,1.0,15,0.37320000000000003,18,4,2.0,4
93.0,0.0,53,0.06122500000000001,7,1,1.0,1
102.0,1.0,38,0.08546799999999999,7,1,0.0,1
1560.0,1.0,15,0.035644,13,9,0.0,2
120.0,1.0,2,0.05364800000000001,7,1,0.0,1
79.0,2.0,12,0.001494,13,9,1.0,1
181.0,0.0,2,0.27935,7,1,1.0,2
758.0,0.0,48,0.264303,0,1,1.0,2
2632.0,1.0,53,0.011115000000000002,0,7,0.0,2
114.0,1.0,4,0.12280800000000001,7,1,0.0,1
760.0,0.0,50,0.173512,0,7,1.0,1
1145.0,1.0,2,0.059585,13,9,0.0,2
101.0,1.0,7,0.33303600000000005,0,1,0.0,1
1644.0,0.0,48,0.161092,0,7,1.0,2
2057.0,1.0,53,0.18519599999999997,0,1,0.0,2
90.0,1.0,18,0.24113700000000002,7,1,0.0,1
453.0,0.0,2,0.057152,0,1,1.0,1
56.0,2.0,52,0.012009,9,2,1.0,2
388.0,2.0,48,0.002903,0,7,1.0,2
156.0,0.0,2,0.33795300000000006,0,1,1.0,1
1127.0,1.0,48,0.209132,0,7,0.0,2
934.0,2.0,2,0.036465000000000004,0,7,1.0,4
106.0,1.0,38,0.17576600000000003,0,1,0.0,1
332.0,1.0,18,0.11240000000000003,13,9,0.0,1
151.0,0.0,12,0.04316,0,1,1.0,1
41.0,2.0,7,0.10497400000000001,0,7,1.0,2
401.0,0.0,2,0.050664,0,1,1.0,2
147.0,1.0,18,0.33185100000000006,13,9,2.0,1
267.0,2.0,2,0.027090000000000003,0,7,0.0,1
205.0,1.0,15,0.45185800000000004,15,4,2.0,4
553.0,2.0,53,0.24048399999999998,0,1,1.0,2
86.0,0.0,48,0.364724,7,1,1.0,2
1502.0,1.0,7,0.21902599999999997,0,7,0.0,2
387.0,2.0,18,0.042484,16,9,0.0,1
81.0,2.0,2,0.24715299999999998,0,1,0.0,1
96.0,1.0,38,0.08307200000000001,13,9,0.0,1
87.0,2.0,18,0.12234800000000003,0,1,0.0,1
210.0,0.0,53,0.25470500000000007,0,1,1.0,1
386.0,1.0,2,0.164798,16,9,0.0,1
605.0,1.0,16,0.071135,7,1,0.0,2
24.0,1.0,38,0.08732999999999999,13,9,2.0,1
387.0,2.0,50,0.054098,16,9,0.0,1
41.0,2.0,2,0.067492,13,9,1.0,1
4405.0,0.0,36,0.163248,2,2,1.0,1
1654.0,1.0,48,0.030702,1,4,0.0,2
768.0,1.0,40,0.032955,0,1,0.0,2
34.0,1.0,21,0.04814,13,9,2.0,1
753.0,0.0,53,0.23409000000000002,0,7,1.0,2
4592.0,1.0,15,0.08954000000000001,0,7,0.0,2
52.0,2.0,15,0.058383,18,4,0.0,2
397.0,1.0,53,0.4793,0,1,0.0,2
205.0,2.0,23,0.064904,0,7,1.0,2
143.0,1.0,38,0.024024,0,1,0.0,1
1044.0,0.0,2,0.22017599999999998,7,1,1.0,1
102.0,0.0,48,0.004932000000000001,7,1,1.0,2
396.0,1.0,15,0.111792,0,1,0.0,2
391.0,0.0,52,0.1612,0,1,1.0,2
93.0,2.0,12,0.058968000000000007,13,9,0.0,1
390.0,0.0,18,0.278721,17,9,1.0,1
3685.0,1.0,15,0.08466099999999999,0,1,0.0,2
753.0,2.0,2,0.24374699999999996,16,9,1.0,1
102.0,0.0,52,0.043785,0,1,1.0,2
568.0,1.0,16,0.07664000000000001,0,7,0.0,2
387.0,2.0,50,0.038432,16,9,1.0,1
146.0,0.0,18,0.133684,0,1,1.0,1
85.0,0.0,49,0.056916,0,1,1.0,1
85.0,0.0,18,0.059660000000000005,0,1,1.0,1
752.0,2.0,53,0.049232000000000005,18,4,0.0,2
113.0,0.0,18,0.10898400000000001,7,1,1.0,1
85.0,1.0,7,0.24950399999999995,0,1,0.0,1
388.0,2.0,2,0.185121,13,9,1.0,1
441.0,0.0,25,0.10018099999999999,0,7,1.0,2
392.0,1.0,40,0.036905,0,1,0.0,2
791.0,1.0,2,0.274065,13,9,0.0,2
258.0,1.0,2,0.100412,0,7,0.0,1
208.0,1.0,16,0.08693999999999999,0,7,0.0,2
2951.0,2.0,40,0.208325,13,9,0.0,2
114.0,0.0,2,0.07187400000000001,0,1,1.0,1
3352.0,1.0,53,0.02054,7,1,0.0,2
3624.0,1.0,44,0.026815000000000002,7,1,0.0,1
101.0,0.0,2,0.042679999999999996,0,1,1.0,2
757.0,0.0,40,0.165068,0,1,1.0,2
387.0,1.0,15,0.054974999999999996,15,4,2.0,4
753.0,1.0,15,0.263913,15,4,2.0,4
1192.0,1.0,52,0.014917,0,1,0.0,2
4404.0,0.0,18,0.46090800000000004,13,9,1.0,1
2585.0,1.0,53,0.346528,13,9,0.0,2
1361.0,1.0,2,0.14382,0,1,0.0,2
858.0,0.0,48,0.105312,7,1,1.0,2
86.0,1.0,7,0.14410099999999998,0,1,0.0,1
206.0,0.0,48,0.17629999999999998,0,7,1.0,2
1889.0,0.0,48,0.18172000000000002,0,1,1.0,2
2601.0,0.0,18,0.157465,0,1,1.0,1
389.0,0.0,15,0.00897,0,1,1.0,2
754.0,0.0,48,0.25012,0,1,1.0,2
84.0,2.0,18,0.007404,0,1,1.0,1
84.0,0.0,12,0.157872,7,1,1.0,1
102.0,1.0,26,0.3542,0,1,0.0,1
2248.0,1.0,43,0.302892,0,1,0.0,2
2987.0,0.0,18,0.17779,7,1,1.0,1
53.0,1.0,2,0.30258500000000005,15,4,2.0,4
392.0,2.0,2,0.117021,13,9,1.0,2
131.0,1.0,2,0.43686,0,1,0.0,1
330.0,1.0,40,0.170505,0,1,0.0,2
2264.0,1.0,15,0.22654799999999997,0,7,0.0,2
923.0,0.0,2,0.19299,0,8,1.0,2
5501.0,0.0,40,0.097152,18,4,1.0,2
937.0,1.0,2,0.17358,0,7,0.0,2
398.0,0.0,2,0.118918,0,1,1.0,2
90.0,0.0,18,0.280944,0,1,1.0,1
87.0,0.0,21,0.067872,0,1,1.0,1
757.0,2.0,18,0.086912,18,4,0.0,1
1124.0,0.0,53,0.06633,0,1,1.0,2
83.0,1.0,18,0.053406,7,1,0.0,1
198.0,0.0,53,0.04383600000000001,0,1,1.0,2
44.0,1.0,18,0.0165,13,9,2.0,1
100.0,1.0,2,0.006027,7,1,0.0,1
100.0,0.0,2,0.038220000000000004,0,1,1.0,2
756.0,0.0,53,0.14274,0,1,1.0,2
394.0,0.0,15,0.16537600000000002,0,1,1.0,2
759.0,0.0,53,0.017904,0,1,1.0,2
758.0,1.0,40,0.061133999999999994,0,1,0.0,2
118.0,0.0,52,0.044226,0,1,1.0,2
178.0,1.0,2,0.11156600000000001,17,9,0.0,1
1040.0,0.0,48,0.05428500000000001,0,7,1.0,2
913.0,0.0,2,0.006224,13,9,1.0,2
1848.0,0.0,2,0.10048000000000001,0,7,1.0,2
3181.0,0.0,40,0.20961,0,1,1.0,2
422.0,0.0,15,0.13428900000000002,13,9,1.0,2
759.0,1.0,15,0.391573,0,8,0.0,2
134.0,0.0,7,0.11864999999999999,0,1,1.0,1
962.0,1.0,38,0.318642,0,7,0.0,1
23.0,1.0,5,0.024777,13,9,2.0,1
1849.0,2.0,23,0.0056099999999999995,1,4,1.0,2
273.0,0.0,38,0.162458,16,9,1.0,1
37.0,1.0,2,0.058087,13,9,2.0,1
749.0,2.0,2,0.210528,11,4,0.0,4
386.0,1.0,30,0.175329,11,4,2.0,4
186.0,2.0,40,0.17359199999999997,0,7,1.0,2
104.0,1.0,2,0.15134099999999998,0,1,0.0,2
394.0,0.0,43,0.16613,0,1,1.0,2
752.0,1.0,30,0.15347600000000003,18,4,2.0,4
389.0,0.0,25,0.148092,0,1,1.0,2
134.0,2.0,18,0.13685,0,1,0.0,1
244.0,0.0,2,0.322575,0,7,1.0,1
759.0,1.0,53,0.158508,0,1,0.0,2
4403.0,2.0,48,0.155363,0,7,0.0,2
148.0,0.0,15,0.186112,0,1,1.0,2
239.0,0.0,52,0.161068,0,1,1.0,2
554.0,0.0,2,0.113294,13,9,1.0,2
762.0,0.0,9,0.227216,0,1,1.0,2
2580.0,1.0,7,0.273524,0,1,0.0,2
758.0,1.0,53,0.172404,0,1,0.0,2
50.0,2.0,2,0.18217199999999997,13,9,0.0,1
5136.0,0.0,23,0.070854,18,4,1.0,2
754.0,2.0,2,0.14120700000000003,0,7,0.0,2
3674.0,2.0,15,0.096,0,7,0.0,2
3123.0,0.0,15,0.22072,0,7,1.0,2
177.0,0.0,2,0.026598000000000004,0,7,1.0,2
432.0,2.0,53,0.00801,13,9,0.0,4
2214.0,0.0,15,0.101662,13,9,1.0,2
2579.0,1.0,40,0.26912,0,1,0.0,2
271.0,2.0,2,0.032718,13,9,0.0,2
752.0,1.0,15,0.013900000000000001,15,4,2.0,4
806.0,0.0,50,0.08442500000000001,0,1,1.0,1
2943.0,2.0,48,0.142796,0,7,1.0,4
752.0,1.0,2,0.22869500000000004,15,4,2.0,4
2236.0,1.0,38,0.080801,0,1,0.0,1
119.0,0.0,18,0.27612000000000003,7,1,1.0,1
4863.0,1.0,2,0.028061000000000003,0,7,0.0,2
4170.0,0.0,40,0.121296,0,7,1.0,2
388.0,2.0,53,0.024884999999999997,13,9,0.0,1
1118.0,1.0,15,0.07613999999999999,0,7,2.0,4
5506.0,1.0,52,0.094419,13,9,0.0,2
782.0,0.0,50,0.125888,0,1,1.0,1
756.0,1.0,40,0.18161100000000002,13,9,0.0,2
842.0,1.0,16,0.1444,0,1,0.0,2
538.0,1.0,53,0.054868,0,7,0.0,2
396.0,1.0,2,0.06426,0,1,0.0,1
78.0,1.0,2,0.05292500000000001,0,1,0.0,2
776.0,0.0,53,0.045919999999999996,13,9,1.0,2
100.0,0.0,50,0.30604,0,1,1.0,1
2522.0,1.0,15,0.13634000000000002,0,7,0.0,2
265.0,2.0,18,0.29656000000000005,16,9,1.0,1
765.0,0.0,7,0.026508,0,1,1.0,2
753.0,1.0,30,0.341978,15,4,2.0,4
93.0,1.0,53,0.07922000000000001,0,1,0.0,2
111.0,0.0,2,0.038216,0,1,1.0,2
24.0,2.0,18,0.29718,13,9,0.0,1
435.0,1.0,53,0.17328,0,7,0.0,2
759.0,0.0,16,0.281342,0,1,1.0,2
3317.0,1.0,40,0.12175000000000001,0,7,0.0,2
118.0,1.0,2,0.271523,17,9,2.0,1
142.0,2.0,18,0.26730899999999996,13,9,0.0,1
1483.0,0.0,2,0.17798399999999998,0,7,1.0,2
391.0,1.0,45,0.16661099999999998,0,1,0.0,2
90.0,0.0,18,0.10655600000000001,7,1,1.0,1
390.0,1.0,23,0.033792,0,7,0.0,2
391.0,0.0,7,0.07514000000000001,17,9,1.0,1
2580.0,1.0,2,0.38518700000000006,9,2,2.0,1
1483.0,1.0,15,0.09329000000000001,0,7,0.0,2
431.0,1.0,2,0.08296200000000001,7,1,0.0,2
389.0,0.0,53,0.100928,13,9,1.0,2
180.0,2.0,2,0.06828300000000001,13,9,0.0,1
1012.0,2.0,16,0.021036000000000003,0,7,1.0,2
759.0,2.0,48,0.28617200000000004,13,9,1.0,2
760.0,0.0,44,0.30703400000000003,13,9,1.0,1
122.0,2.0,49,0.057772000000000004,13,9,1.0,1
80.0,1.0,18,0.10029600000000001,0,1,0.0,1
2218.0,2.0,15,0.052577,0,8,0.0,2
2219.0,1.0,2,0.18380000000000002,0,1,0.0,2
194.0,1.0,53,0.094572,0,7,0.0,2
392.0,0.0,53,0.029368000000000005,13,9,1.0,2
753.0,1.0,15,0.0937,15,4,2.0,4
65.0,2.0,50,0.10513499999999999,13,9,1.0,1
94.0,1.0,53,0.319968,7,1,2.0,0
1489.0,1.0,40,0.237546,0,7,0.0,2
190.0,2.0,2,0.042210000000000004,13,9,1.0,2
133.0,1.0,38,0.206208,0,1,0.0,1
387.0,1.0,2,0.16212900000000002,0,1,0.0,2
100.0,0.0,50,0.019628000000000003,7,1,1.0,1
435.0,0.0,48,0.040130000000000006,0,1,1.0,2
757.0,1.0,53,0.10109,0,1,0.0,2
1757.0,1.0,52,0.13952299999999998,13,9,0.0,2
2585.0,0.0,50,0.028425,0,1,1.0,1
396.0,0.0,7,0.12241800000000001,0,1,1.0,2
506.0,0.0,15,0.095472,0,1,1.0,2
37.0,1.0,18,0.037999,13,9,2.0,1
391.0,1.0,53,0.256872,0,7,2.0,0
5230.0,2.0,53,0.21050099999999997,13,9,1.0,2
759.0,1.0,40,0.18157000000000004,0,1,0.0,2
1188.0,1.0,53,0.122112,18,4,0.0,2
98.0,1.0,12,0.06405500000000001,0,1,0.0,1
102.0,1.0,2,0.19119100000000003,0,1,0.0,2
95.0,0.0,2,0.017054999999999997,0,1,1.0,1
71.0,2.0,18,0.201635,13,9,1.0,1
157.0,0.0,2,0.15070799999999998,0,1,1.0,1
1125.0,1.0,7,0.246654,0,1,0.0,2
807.0,1.0,27,0.041032000000000006,0,1,0.0,2
53.0,2.0,2,0.06858,13,9,0.0,1
75.0,2.0,2,0.04424,0,1,1.0,1
1516.0,0.0,49,0.277865,0,1,1.0,1
1487.0,0.0,52,0.13938,0,1,1.0,2
204.0,2.0,38,0.163795,17,9,0.0,1
84.0,1.0,25,0.048507,0,7,0.0,2
127.0,1.0,38,0.028924000000000005,7,1,0.0,1
85.0,2.0,18,0.048204000000000004,0,1,1.0,1
208.0,1.0,2,0.055389999999999995,0,1,0.0,2
110.0,1.0,7,0.09373799999999999,0,1,0.0,1
1132.0,1.0,2,0.0,0,7,0.0,2
757.0,0.0,53,0.088886,13,9,1.0,2
97.0,0.0,48,0.34947000000000006,0,1,1.0,2
84.0,1.0,2,0.092708,7,1,0.0,1
398.0,1.0,48,0.24216400000000002,0,1,0.0,2
758.0,0.0,53,0.128297,13,9,1.0,2
752.0,2.0,53,0.11557,13,9,0.0,2
93.0,2.0,18,0.028681,13,9,0.0,1
816.0,2.0,2,0.253674,13,9,1.0,2
389.0,1.0,53,0.199881,0,7,0.0,2
568.0,2.0,53,0.176738,0,7,1.0,2
117.0,1.0,26,0.211776,0,1,0.0,1
329.0,0.0,2,0.33838,16,9,1.0,1
3516.0,1.0,2,0.04386,7,1,0.0,2
1586.0,1.0,48,0.050006,0,1,0.0,2
496.0,0.0,23,0.04173299999999999,0,1,1.0,2
4781.0,1.0,29,0.32689,0,7,0.0,2
1847.0,1.0,7,0.24655000000000002,18,4,2.0,1
156.0,0.0,2,0.125856,0,1,1.0,2
1049.0,0.0,23,0.40097299999999997,0,1,1.0,2
64.0,2.0,53,0.016779000000000002,13,9,1.0,1
43.0,2.0,12,0.13836800000000002,13,9,0.0,1
80.0,1.0,18,0.15124200000000002,7,1,0.0,1
2584.0,1.0,48,0.108836,18,4,0.0,2
100.0,1.0,53,0.168304,7,1,0.0,1
3673.0,2.0,53,0.138552,0,7,1.0,2
378.0,0.0,2,0.45207300000000006,0,1,1.0,1
388.0,2.0,7,0.17268999999999998,16,9,1.0,1
58.0,2.0,53,0.159894,13,9,0.0,2
756.0,0.0,2,0.032895,0,7,1.0,2
3677.0,1.0,54,0.006564,13,9,0.0,2
753.0,2.0,53,0.031025,0,7,0.0,2
339.0,0.0,2,0.08697,0,1,1.0,2
37.0,2.0,18,0.105616,13,9,0.0,1
102.0,1.0,18,0.054168,7,1,0.0,1
126.0,1.0,2,0.36247500000000005,13,9,0.0,1
129.0,1.0,16,0.0,13,9,2.0,2
1121.0,1.0,30,0.0,0,1,0.0,2
265.0,1.0,53,0.27519200000000005,0,1,0.0,2
91.0,0.0,16,0.0008010000000000001,0,1,1.0,2
28.0,2.0,15,0.049654,13,9,0.0,2
370.0,1.0,48,0.293568,7,1,0.0,2
755.0,1.0,53,0.057311999999999995,0,1,0.0,2
3650.0,1.0,53,0.30366600000000005,0,1,0.0,1
1483.0,1.0,2,0.28245800000000004,0,7,0.0,2
213.0,1.0,27,0.04782,13,9,2.0,4
83.0,0.0,2,0.18740800000000002,0,1,1.0,2
1199.0,0.0,2,0.005704,0,1,1.0,1
87.0,0.0,16,0.08065,0,1,1.0,2
3324.0,1.0,52,0.057890000000000004,13,9,0.0,2
756.0,0.0,18,0.045806000000000006,13,9,1.0,1
755.0,0.0,2,0.020755,0,1,1.0,2
443.0,1.0,53,0.26404500000000003,0,1,0.0,4
52.0,2.0,7,0.23396499999999998,13,9,0.0,1
479.0,0.0,50,0.23568000000000003,0,7,1.0,1
818.0,1.0,2,0.181296,7,1,0.0,2
60.0,2.0,2,0.19817200000000001,13,9,0.0,2
272.0,1.0,40,0.005556,0,1,0.0,2
29.0,1.0,2,0.046650000000000004,13,9,2.0,1
176.0,2.0,18,0.04842,0,7,1.0,1
95.0,0.0,2,0.134625,7,1,1.0,2
36.0,2.0,2,0.019404,13,9,1.0,1
83.0,2.0,31,0.10999199999999998,0,1,0.0,1
387.0,2.0,2,0.029696999999999998,16,9,0.0,1
392.0,0.0,18,0.040239000000000004,16,9,1.0,1
175.0,2.0,2,0.08529300000000001,18,4,1.0,1
116.0,1.0,53,0.058233,13,9,0.0,2
153.0,0.0,18,0.047880000000000006,7,1,1.0,1
1848.0,2.0,38,0.056724,16,9,0.0,1
205.0,1.0,7,0.13542,16,9,2.0,1
388.0,0.0,2,0.08806000000000001,0,7,1.0,2
66.0,2.0,50,0.282656,13,9,1.0,1
207.0,1.0,23,0.31096000000000007,0,1,0.0,2
1496.0,2.0,15,0.051153,13,9,0.0,2
759.0,1.0,48,0.196294,13,9,0.0,2
121.0,0.0,53,0.07966799999999999,0,1,1.0,1
3507.0,0.0,48,0.188937,2,4,1.0,2
81.0,2.0,53,0.04664800000000001,13,9,1.0,2
1186.0,0.0,2,0.091968,0,1,1.0,1
37.0,1.0,49,0.120496,13,9,2.0,1
86.0,2.0,18,0.06556000000000001,0,1,1.0,1
83.0,2.0,18,0.281976,0,1,1.0,1
92.0,0.0,18,0.031340999999999994,13,9,1.0,1
755.0,2.0,26,0.34865700000000005,17,9,1.0,1
4837.0,0.0,15,0.116208,7,1,1.0,2
753.0,1.0,2,0.349839,16,9,2.0,1
68.0,2.0,2,0.056304,18,4,0.0,1
714.0,1.0,18,0.015831,0,1,0.0,1
93.0,1.0,38,0.0023760000000000005,7,1,0.0,1
238.0,0.0,53,0.021945000000000003,0,1,1.0,2
405.0,0.0,18,0.422016,7,1,1.0,1
390.0,1.0,15,0.114276,0,1,0.0,2
760.0,0.0,53,0.262297,0,1,1.0,1
117.0,0.0,18,0.09109800000000001,7,1,1.0,1
595.0,0.0,18,0.153,0,7,1.0,1
398.0,1.0,2,0.305487,0,1,0.0,2
1286.0,0.0,38,0.06602800000000002,0,7,1.0,1
2586.0,0.0,48,0.019236000000000003,0,7,1.0,2
387.0,1.0,25,0.082745,16,9,0.0,1
163.0,2.0,2,0.09155300000000001,13,9,0.0,2
162.0,0.0,53,0.075317,0,1,1.0,1
2590.0,0.0,12,0.05170500000000001,13,9,1.0,1
173.0,2.0,15,0.20482599999999998,13,9,1.0,2
117.0,2.0,43,0.122677,7,1,0.0,2
392.0,2.0,2,0.077931,17,9,1.0,1
91.0,0.0,7,0.10400000000000001,0,1,1.0,1
4808.0,0.0,15,0.06240300000000001,0,7,1.0,2
798.0,0.0,53,0.027693,0,7,1.0,2
1856.0,0.0,9,0.12560600000000002,0,1,1.0,2
129.0,1.0,2,0.0028710000000000003,7,1,0.0,1
1116.0,2.0,18,0.152927,18,4,0.0,1
1487.0,2.0,28,0.116416,16,9,0.0,1
38.0,2.0,38,0.093324,13,9,1.0,1
271.0,0.0,53,0.039952,0,1,1.0,2
283.0,0.0,15,0.11497500000000001,12,1,1.0,2
758.0,2.0,48,0.056868999999999996,0,1,0.0,2
43.0,2.0,18,0.040970000000000006,18,4,1.0,1
91.0,1.0,18,0.054739,7,1,0.0,1
3234.0,1.0,53,0.199808,0,7,0.0,2
753.0,0.0,53,0.4972,18,4,1.0,2
2949.0,0.0,21,0.023932,0,1,1.0,1
150.0,1.0,2,0.038376,0,1,0.0,1
404.0,0.0,53,0.27918599999999993,0,1,1.0,2
40.0,2.0,2,0.061364,13,9,0.0,1
121.0,1.0,12,0.007384000000000001,0,1,0.0,1
316.0,0.0,18,0.055198000000000004,7,1,1.0,1
44.0,2.0,38,0.0,13,9,0.0,1
3430.0,1.0,53,0.16413799999999998,0,1,0.0,2
764.0,1.0,48,0.127534,13,9,2.0,4
401.0,0.0,27,0.04944,0,1,1.0,2
210.0,0.0,50,0.19595400000000002,0,1,1.0,1
126.0,1.0,2,0.33486600000000005,0,1,0.0,1
240.0,1.0,23,0.03335,13,9,0.0,2
106.0,1.0,48,0.11831200000000001,0,1,0.0,2
4216.0,0.0,2,0.33251400000000003,0,7,1.0,2
25.0,1.0,15,0.051576,13,9,2.0,1
3683.0,0.0,9,0.027474000000000002,0,1,1.0,2
482.0,1.0,2,0.07624,7,1,0.0,1
163.0,1.0,2,0.008484,13,9,0.0,1
85.0,1.0,2,0.045124,0,1,0.0,1
1860.0,1.0,48,0.37304399999999993,7,1,0.0,2
144.0,2.0,2,0.085644,16,9,0.0,1
141.0,0.0,2,0.158966,0,1,1.0,1
758.0,0.0,2,0.34434,13,9,1.0,2
1135.0,1.0,2,0.15388400000000002,0,1,0.0,2
30.0,2.0,12,0.16870000000000002,9,2,0.0,1
786.0,0.0,53,0.13803300000000002,0,1,1.0,4
757.0,1.0,15,0.05427300000000001,0,1,0.0,2
1489.0,1.0,2,0.48627599999999993,0,1,0.0,1
759.0,0.0,2,0.140184,0,7,1.0,2
388.0,2.0,15,0.16306400000000001,0,7,0.0,2
2979.0,0.0,15,0.169619,0,1,1.0,2
938.0,2.0,53,0.09882000000000002,13,9,0.0,2
760.0,1.0,42,0.055404,13,9,0.0,2
96.0,0.0,18,0.0,0,1,1.0,1
437.0,1.0,27,0.096276,0,1,0.0,2
54.0,2.0,2,0.224208,13,9,0.0,1
1858.0,1.0,53,0.348992,0,7,0.0,2
1897.0,0.0,18,0.019551000000000002,16,9,1.0,1
239.0,1.0,2,0.378168,0,1,0.0,2
759.0,1.0,16,0.13778500000000002,0,1,0.0,2
2945.0,1.0,2,0.24656,0,7,0.0,2
1484.0,0.0,48,0.184758,13,9,1.0,2
785.0,0.0,18,0.12217599999999999,0,1,1.0,1
86.0,0.0,52,0.20941000000000004,0,1,1.0,2
1125.0,1.0,48,0.179816,0,1,0.0,2
1123.0,0.0,18,0.23912000000000003,17,9,1.0,1
752.0,1.0,15,0.125616,15,4,2.0,4
757.0,1.0,2,0.015252000000000002,0,1,0.0,2
91.0,0.0,2,0.15393199999999999,0,1,1.0,2
1535.0,0.0,15,0.093312,7,1,1.0,2
336.0,0.0,4,0.06113200000000001,13,9,1.0,1
111.0,2.0,7,0.03071,16,9,1.0,1
415.0,0.0,48,0.111438,0,1,1.0,2
767.0,0.0,49,0.141799,0,1,1.0,1
213.0,2.0,9,0.030702000000000004,0,7,0.0,2
362.0,1.0,2,0.04696600000000001,7,1,0.0,1
1123.0,2.0,30,0.095304,17,9,1.0,1
760.0,0.0,7,0.08349000000000001,0,7,1.0,2
767.0,1.0,7,0.129008,0,1,0.0,2
508.0,1.0,7,0.354006,13,9,0.0,2
3366.0,1.0,38,0.061656,13,9,0.0,1
766.0,1.0,53,0.163954,0,1,0.0,2
1118.0,1.0,15,0.062652,15,4,2.0,4
177.0,0.0,43,0.32700799999999997,0,1,1.0,2
405.0,2.0,2,0.036332,0,8,0.0,2
757.0,0.0,52,0.23318000000000003,0,1,1.0,2
422.0,0.0,7,0.190304,13,9,1.0,2
3675.0,2.0,15,0.19152000000000002,0,7,0.0,2
390.0,1.0,18,0.055712000000000005,17,9,0.0,1
1915.0,0.0,2,0.05596,0,7,1.0,2
270.0,1.0,36,0.35062,7,1,0.0,1
763.0,0.0,48,0.170716,0,7,1.0,2
98.0,2.0,18,0.14776399999999998,0,1,0.0,1
107.0,1.0,38,0.42796799999999996,0,1,0.0,1
387.0,1.0,2,0.363444,18,4,2.0,0
113.0,2.0,28,0.029826000000000002,9,2,0.0,1
455.0,0.0,53,0.229086,0,1,1.0,2
767.0,2.0,2,0.099594,13,9,1.0,2
799.0,1.0,15,0.06893200000000001,0,1,0.0,2
442.0,0.0,15,0.027054,0,7,1.0,2
85.0,2.0,54,0.160524,13,9,1.0,2
90.0,2.0,21,0.341964,13,9,1.0,1
754.0,0.0,48,0.13005,13,9,1.0,2
85.0,1.0,18,0.03024,0,7,0.0,1
755.0,1.0,2,0.17153600000000002,0,1,0.0,2
761.0,1.0,16,0.107562,0,7,0.0,2
2737.0,0.0,48,0.022180000000000002,13,9,1.0,2
1644.0,0.0,53,0.16818200000000003,13,9,1.0,2
161.0,2.0,15,0.11283199999999999,13,9,1.0,2
393.0,1.0,53,0.043031999999999994,0,7,0.0,2
91.0,1.0,18,0.331575,0,1,0.0,1
208.0,1.0,18,0.413316,0,1,0.0,1
94.0,0.0,2,0.25746100000000005,7,1,1.0,1
440.0,0.0,18,0.056654,0,1,1.0,1
125.0,0.0,2,0.0024600000000000004,0,1,1.0,2
1871.0,1.0,16,0.09501300000000001,0,1,0.0,2
42.0,1.0,7,0.04692600000000001,18,4,2.0,1
277.0,2.0,48,0.058968,13,9,1.0,2
5820.0,1.0,2,0.055170000000000004,13,9,0.0,1
1139.0,2.0,2,0.15401399999999998,13,9,1.0,2
298.0,1.0,19,0.029609999999999997,0,1,0.0,1
176.0,0.0,2,0.09747,7,1,1.0,1
235.0,2.0,2,0.254732,0,7,1.0,2
1845.0,0.0,2,0.076214,16,9,1.0,1
64.0,2.0,18,0.008213999999999999,13,9,1.0,1
177.0,1.0,2,0.20349699999999998,0,1,0.0,2
226.0,0.0,53,0.25147200000000003,0,1,1.0,2
759.0,0.0,54,0.00225,0,1,1.0,2
412.0,0.0,42,0.017476000000000002,13,9,1.0,2
2967.0,1.0,38,0.185668,0,1,0.0,1
2482.0,0.0,48,0.117135,0,7,1.0,2
105.0,0.0,12,0.280812,0,1,1.0,1
2581.0,1.0,53,0.28182,0,1,0.0,2
